[1.0, 2.2, 60.0, 20.0, 60.0, 20.0, 60.0, 20.0, 1.0, 1.0, 2.0, 22.5, 23.6, 30.2, 5.0, 1.0, 125.0, 145.0, 0.14]
[1.0, 2.2, 60.0, 20.0, 60.0, 20.0, 60.0, 20.0, 1.0, 1.0, 2.0, 22.5, 23.6, 30.2, 6.0, 1.0, 40.0, 55.0, 0.08]
[1.0, 2.2, 60.0, 20.0, 60.0, 20.0, 60.0, 20.0, 1.0, 1.0, 2.0, 22.5, 23.6, 30.2, 6.0, 1.0, 50.0, 50.0, 0.09]
[1.0, 2.2, 60.0, 20.0, 60.0, 20.0, 60.0, 20.0, 1.0, 1.0, 2.0, 22.5, 23.6, 30.2, 6.0, 1.0, 63.0, 55.0, 0.12]
[1.0, 2.2, 60.0, 20.0, 60.0, 20.0, 60.0, 20.0, 1.0, 1.0, 2.0, 22.5, 23.6, 30.2, 6.0, 1.0, 80.0, 45.0, 0.15]
[1.0, 2.2, 60.0, 20.0, 60.0, 20.0, 60.0, 20.0, 1.0, 1.0, 2.0, 22.5, 23.6, 30.2, 6.0, 1.0, 100.0, 50.0, 0.19]
[1.0, 2.2, 60.0, 20.0, 60.0, 20.0, 60.0, 20.0, 1.0, 1.0, 2.0, 22.5, 23.6, 30.2, 6.0, 1.0, 125.0, 50.0, 0.19]
[1.0, 2.2, 60.0, 20.0, 60.0, 20.0, 60.0, 20.0, 1.0, 1.0, 2.0, 22.5, 23.6, 30.2, 10.0, 1.0, 40.0, 310.0, 0.11]
[1.0, 2.2, 60.0, 20.0, 60.0, 20.0, 60.0, 20.0, 1.0, 1.0, 2.0, 22.5, 23.6, 30.2, 10.0, 1.0, 50.0, 300.0, 0.11]
[1.0, 2.2, 60.0, 20.0, 60.0, 20.0, 60.0, 20.0, 1.0, 1.0, 2.0, 22.5, 23.6, 30.2, 10.0, 1.0, 63.0, 305.0, 0.13]
[1.0, 2.2, 60.0, 20.0, 60.0, 20.0, 60.0, 20.0, 1.0, 1.0, 2.0, 22.5, 23.6, 30.2, 10.0, 1.0, 80.0, 305.0, 0.13]
